type,language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,eventID,eventDate,samplingProtocol,locationID,waterBody,countryCode,stateProvince,municipality,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimLatitude,verbatimLongitude,verbatimSRS,verbatimCoordinateSystem
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21599684,2012-09-14,transect monitoring,TR505200.1,DENDER II+III,BE,East Flanders,Denderleeuw,0,1,jaagpad afw Kaaistraat,50.87858,4.07974,WGS84,100,174285,129660,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21391261,2008-09-23,transect monitoring,TR505200.2,DENDER II+III,BE,Flemish Brabant,Liedekerke,0,,jaagpad voorbij brug Okegem,50.86491,4.06531,WGS84,100,172769,128638,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21391262,2008-09-23,transect monitoring,TR505200.3,DENDER II+III,BE,East Flanders,Ninove,0,,"Nederwijk, afw Wolfputbeek, jaagpad",50.84039,4.04648,WGS84,100,170047,127301,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21599686,2012-09-14,transect monitoring,TR505200.3,DENDER II+III,BE,East Flanders,Ninove,0,1.5,"Nederwijk, afw Wolfputbeek, jaagpad",50.84039,4.04648,WGS84,100,170047,127301,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21392680,2008-10-02,transect monitoring,TR506500.2,DENDER II+III,BE,East Flanders,Ninove,0,,"Pollare,molenmeersen,jaagpad",50.82459,3.99944,WGS84,100,168304,123979,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21599682,2012-09-27,transect monitoring,TR506500.2,DENDER II+III,BE,East Flanders,Ninove,0,0,"Pollare,molenmeersen,jaagpad",50.82459,3.99944,WGS84,100,168304,123979,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21599683,2012-09-27,transect monitoring,TR506500.3,DENDER II+III,BE,East Flanders,Ninove,0,0,"Denderwindeke,jaagpad",50.80869,3.97264,WGS84,100,166546,122081,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21392683,2008-10-02,transect monitoring,TR507600.2,DENDER I,BE,East Flanders,Geraardsbergen,0,,"Onkerzele,opw brug Kampstraat,jaagpad",50.79288,3.90048,WGS84,100,164816,116984,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21599679,2012-09-25,transect monitoring,TR507600.2,DENDER I,BE,East Flanders,Geraardsbergen,0,0,"Onkerzele,opw brug Kampstraat,jaagpad",50.79288,3.90048,WGS84,100,164816,116984,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21392684,2008-10-02,transect monitoring,TR507600.3,DENDER I,BE,East Flanders,Geraardsbergen,0,,"jaagpad afw M.Van Lierdelaan en spoorwegbrug,",50.76484,3.87204,WGS84,100,161710,114958,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21599680,2012-09-25,transect monitoring,TR507600.3,DENDER I,BE,East Flanders,Geraardsbergen,0,0,"jaagpad afw M.Van Lierdelaan en spoorwegbrug,",50.76484,3.87204,WGS84,100,161710,114958,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21901836,2020-05-29,transect monitoring,TR515000.1,VONDELBEEK,BE,East Flanders,Dendermonde,0,0.2,"St-Gillis-bij-Dendermonde, Snuifmolenstraat",51.02111,4.10036,WGS84,100,190135,131168,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21983583,2022-06-02,transect monitoring,TR515000.1,VONDELBEEK,BE,East Flanders,Dendermonde,0,0.4,"St-Gillis-bij-Dendermonde, Snuifmolenstraat",51.02111,4.10036,WGS84,100,190135,131168,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21383263,2008-07-08,transect monitoring,TR515000.2,VONDELBEEK,BE,East Flanders,Dendermonde,0,,"St-Gillis-Bij-Dendermonde, Van Langenhovestraat",51.01789,4.10298,WGS84,100,189777,131351,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21523407,2011-04-27,transect monitoring,TR515000.2,VONDELBEEK,BE,East Flanders,Dendermonde,0,0.3,"St-Gillis-Bij-Dendermonde, Van Langenhovestraat",51.01789,4.10298,WGS84,100,189777,131351,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21772778,2017-08-02,transect monitoring,TR515000.2,VONDELBEEK,BE,East Flanders,Dendermonde,0,0.2,"St-Gillis-Bij-Dendermonde, Van Langenhovestraat",51.01789,4.10298,WGS84,100,189777,131351,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21901837,2020-05-29,transect monitoring,TR515000.2,VONDELBEEK,BE,East Flanders,Dendermonde,0,0.2,"St-Gillis-Bij-Dendermonde, Van Langenhovestraat",51.01789,4.10298,WGS84,100,189777,131351,EPSG:31370,Belgian Lambert 72
